Symbol,Description,Price,Price - Currency,Price Change % 1 day,Volume 1 day,Relative Volume 1 day,Market capitalization,Market capitalization - Currency,Price to earnings ratio,"EPS diluted, Trailing 12 months","EPS diluted, Trailing 12 months - Currency","EPS diluted growth %, TTM YoY","Dividend yield %, Trailing 12 months",Sector,Analyst Rating,Index,International Securities Identification Number
ROUTE,ROUTE MOBILE LTD,999.35,INR,2.136031478358626,168078,0.35884045841944356,62937733011,INR,17.977897988224015,55.5877,INR,-9.310608112297011,1.10104599369401,Communications,Strong buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE450U01017
RRKABEL,R R KABEL LTD,926.95,INR,1.0630178805058874,235492,0.805405945226431,104690081474,INR,40.105482676265964,23.1128,INR,-12.590906168572088,0.594016632465709,Producer manufacturing,Strong buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE777K01022
RTNINDIA,RATTANINDIA ENT LTD,43.82,INR,2.073142324714653,4912926,1.4092328775626382,60557235410,INR,16.894132161307734,2.5938,INR,-3.0246382771899722,0,Commercial services,,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE834M01019
RVNL,RAIL VIKAS NIGAM LTD,361.35,INR,0.9639564124057127,17632927,1.65477062501864,753213482056,INR,57.919792267743794,6.2388,INR,-10.595855664784612,0.584083044982699,Industrial services,Strong sell,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE415G01027
SAFARI,SAFARI IND (INDIA) LTD,2065.1,INR,-0.6183979402776733,16630,0.6182454914178008,100938490225,INR,68.05090554398545,30.3464,INR,-15.091214325685515,0.145296040682891,Consumer durables,Buy,"Nifty MicroCap 250, Nifty Total Market",INE429E01023
SAIL,STEEL AUTHORITY OF INDIA,115.3,INR,1.175851175851179,25675545,0.9676436407568593,476456097506,INR,21.199529307935574,5.4388,INR,-27.536772543167775,1.73385348938015,Non-energy minerals,Neutral,"Nifty 500, Nifty Metal, Nifty 200, Nifty MidCap 100, Nifty MidCap 50, Nifty PSE, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Commodities, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE114A01011
SAMHI,SAMHI HOTELS LTD,151.65,INR,1.6080402010050292,1350132,0.819929853660474,33425995102,INR,48.7761731690843,3.1091,INR,,0,Consumer services,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE08U801020
SAMMAANCAP,SAMMAAN CAPITAL LTD,117.95,INR,6.732422405212196,19688471,2.0722003512152405,98186344929,INR,,-28.99,INR,-229.64536469746432,1.69348010160881,Finance,,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE148I01020
SANDUMA,SANDUR MANG & IRON ORES L,463.3,INR,0.6955009780482478,156268,0.43898280087926883,75070786941,INR,15.719525394514962,29.4729,INR,44.809339209645785,0.215842866393266,Non-energy minerals,,"Nifty MicroCap 250, Nifty Total Market",INE149K01016
SANGHIIND,SANGHI INDUSTRIES LTD,57.26,INR,1.52482269503546,1018674,1.1953153051669636,14765913479,INR,,-15.5029,INR,25.052453468697117,0,Non-energy minerals,,"Nifty MicroCap 250, Nifty Total Market",INE999B01013
SANGHVIMOV,SANGHVI MOVERS LTD,263.78,INR,6.823796217551519,909835,1.725519119848415,22843077178,INR,15.18132061029162,17.3753,INR,-13.639933199467183,1.13700966458215,Finance,,"Nifty MicroCap 250, Nifty Total Market",INE989A01032
SANOFI,SANOFI INDIA LTD,5875.05,INR,2.9401200227780486,25708,1.1373661134977062,135345008785.99998,INR,32.738491612609145,179.4539,INR,-31.449080322207152,2.84163419489867,Health technology,Buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE058A01010
SANSERA,SANSERA ENGINEERING LTD,1242.05,INR,1.578409323246776,143510,1.6340710241893976,77005990055,INR,35.613417861617904,34.8759,INR,7.575262183837136,0.24123512383403,Producer manufacturing,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE953O01021
SAPPHIRE,SAPPHIRE FOODS INDIA LTD,313.95,INR,4.807210816224329,1128009,0.9587026816433869,100839429394,INR,513.241785188818,0.6117,INR,-89.4388812154696,0,Consumer services,Buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE806T01020
SARDAEN,SARDA ENERGY & MIN LTD,545.55,INR,0.7014305491462768,4636524,2.2340317426971534,191413568926,INR,28.02766032869759,19.4647,INR,24.738535284919642,0.184094256259205,Non-energy minerals,,"Nifty MicroCap 250, Nifty Total Market",INE385C01021
SAREGAMA,SAREGAMA INDIA LTD,508.25,INR,-1.6829480607408926,612446,1.522617272999399,97761520867,INR,49.43200606897625,10.2818,INR,2.4951403080297174,0.887049083382614,Consumer services,Strong buy,"Nifty 500, Nifty Media, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE979A01025
SBCL,SHIVALIK BIMETAL CON. LTD,483.55,INR,3.201365916124213,103653,0.7457908824037304,27914994923,INR,34.100124821054564,14.1803,INR,1.990132052130383,0.453982666116385,Non-energy minerals,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE386D01027
SBFC,SBFC FINANCE LTD,87.98,INR,5.188904830224777,20890434,6.1884121738142825,94950626741,INR,29.562178690232184,2.9761,INR,,0,Finance,Strong buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE423Y01016
SBICARD,SBI CARDS & PAY SER LTD,857.5,INR,0.07585925191106696,1928222,1.955655941548036,815643279694,INR,39.90302285756832,21.4896,INR,-12.821095334685594,0.291596197585583,Finance,Neutral,"Nifty Financial Services, Nifty 500, Nifty Financial Services 25/50, Nifty 200, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE018E01016
SBILIFE,SBI LIFE INSURANCE CO LTD,1546.4,INR,3.2068608803016776,1977397,2.04630128463707,1550124663782,INR,64.3261231281198,24.04,INR,29.454717773637327,0.174548275527685,Finance,Strong buy,"Nifty 50, Nifty Financial Services, Nifty 500, Nifty Financial Services 25/50, Nifty 200, Nifty Services Sector, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE123W01016
SBIN,STATE BANK OF INDIA,753.2,INR,0.48695884197186196,9577327,1.3608817337243067,6720238948242,INR,8.471878694214896,88.9059,INR,24.37627130973933,1.81938911022576,Finance,Buy,"Nifty 50, Nifty Bank, Nifty Financial Services, Nifty 500, Nifty PSU Bank, Nifty Financial Services 25/50, Nifty 200, Nifty Services Sector, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE062A01020
SCHAEFFLER,SCHAEFFLER INDIA LTD,3649.15,INR,3.5425474562324406,116692,1.7390060310538922,575979006119,INR,60.73242052601534,60.0857,INR,4.465075846481514,0.705563093622795,Producer manufacturing,Strong buy,"Nifty 500, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty MNC, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE513A01022
SCHNEIDER,SCHNEIDER ELECTRIC INFRA,686.3,INR,7.435817157169694,755592,2.8688729682556375,164061239057,INR,75.77480650539356,9.0571,INR,1.389230941453043,0,Distribution services,Strong sell,"Nifty 500, Nifty Energy, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE839M01018
SCI,SHIPPING CORP OF INDIA LTD,169.26,INR,-4.096549379568257,7538671,1.0018735946876989,78836482651,INR,8.163954352083191,20.7326,INR,28.489002646306027,0.295420974889217,Transportation,,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE109A01011
SENCO,SENCO GOLD LTD,288.85,INR,4.998182479098509,795371,0.8841482359576879,47221977234,INR,34.9299828282584,8.2694,INR,-27.894039273133142,0.346620450606586,Consumer durables,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE602W01027
SEQUENT,SEQUENT SCIENTIFIC LTD.,144.7,INR,0.9347098214285539,546943,0.992766569721167,36156123418,INR,220.07604562737643,0.6575,INR,,0,Health technology,,"Nifty MicroCap 250, Nifty Total Market",INE807F01027
SFL,SHEELA FOAM LTD,752.45,INR,1.6618253056812902,147254,0.9517069507297405,81984970142,INR,58.783778505191286,12.8003,INR,-21.54804150501651,0,Process industries,Buy,"Nifty MicroCap 250, Nifty Total Market",INE916U01025
SHARDAMOTR,SHARDA MOTOR INDS LTD,1499.7,INR,0.42185616713539265,34296,1.145345614117111,42995503019,INR,13.720750656897978,109.3016,INR,18.88064579633095,0.662260498030576,Producer manufacturing,,"Nifty MicroCap 250, Nifty Total Market",INE597I01028
SHAREINDIA,SHARE IND. SECURITIES LTD,178.57,INR,0.8984065996157777,970967,1.5719943652367292,38708509117,INR,9.014134275618375,19.81,INR,-18.758202099737538,0.727476217123671,Finance,,"Nifty MicroCap 250, Nifty Total Market",INE932X01026
SHILPAMED,SHILPA MEDICARE LTD,682.5,INR,3.8496652465002974,2430202,6.475479158950473,66561384471,INR,72.85984221707429,9.3673,INR,,0,Health technology,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE790G01031
SHREECEM,SHREE CEMENT LTD,28987.4,INR,1.2524079730761206,63982,2.3438347131657995,1044911009553,INR,85.49508720455245,339.0534,INR,-45.54725384570169,0.362564678948977,Non-energy minerals,Neutral,"Nifty 500, Nifty Next 50, Nifty Infrastructure, Nifty 200, Nifty Commodities, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE070A01015
SHRIPISTON,SHRIRAM PIST. & RING LTD,1837.5,INR,0.13896836426060408,166444,1.8910330332036243,80941551161,INR,16.871976817215202,108.9084,INR,15.90229200655133,0.816326530612245,Producer manufacturing,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE526E01018
SHRIRAMFIN,SHRIRAM FINANCE LTD,676.8,INR,1.3325348106003858,6365496,0.9610788416099096,1272831915354,INR,13.525720452456133,50.038,INR,42.008173458962425,1.46254985965431,Finance,Strong buy,"Nifty 50, Nifty Financial Services, Nifty 500, Nifty Financial Services 25/50, Nifty 200, Nifty Services Sector, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE721A01047
SHYAMMETL,SHYAM METALICS AND ENGY L,869.3,INR,1.988619698480663,598456,1.0042881305559803,242216650635,INR,26.66564417177914,32.6,INR,-25.081755109263433,0.570440795159896,Producer manufacturing,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE810G01011
SIEMENS,SIEMENS LTD,5200.65,INR,0.12610461870197479,737413,1.721810404791097,1853285371899,INR,65.55493510242307,79.3327,INR,41.00608049141605,0.23058742145616,Producer manufacturing,Buy,"Nifty 500, Nifty Next 50, Nifty Infrastructure, Nifty 200, Nifty Energy, Nifty MNC, Nifty 100, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 200 Momentum 30, Nifty India Manufacturing, Nifty LargeMidCap 250",INE003A01024
SIGNATURE,SIGNATUREGLOBAL INDIA LTD,1157.95,INR,3.740369109478588,1111734,1.9226295413535162,162549778061,INR,200.37897141275005,5.7788,INR,,0,Finance,Strong buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE903U01023
SINDHUTRAD,SINDHU TRADE LINKS LTD,18.34,INR,-3.92875851231011,965406,0.37545531549484423,28171038255,INR,,-0.1433,INR,-114.74735000514562,0,Transportation,,"Nifty MicroCap 250, Nifty Total Market",INE325D01025
SJVN,SJVN LTD,95.23,INR,4.567914790820261,21495051,3.6980038791874033,374234383602,INR,37.1238110088882,2.5652,INR,16.193323368211257,1.89016066365641,Utilities,Buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty Energy, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty CPSE, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE002L01015
SKFINDIA,SKF INDIA LTD,3809.05,INR,1.0545724670363197,130474,4.014461093504815,188692354414,INR,35.0119355215276,108.7929,INR,7.681945369621617,3.40603916945045,Producer manufacturing,Buy,"Nifty 500, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty MNC, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE640A01023
SOBHA,SOBHA LTD,1271.65,INR,2.1036573126179325,513395,2.448439903186965,135918394844,INR,212.73943956503555,5.9775,INR,-35.77966866499065,0.235941801022414,Finance,Buy,"Nifty 500, Nifty Realty, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE671H01015
SOLARINDS,SOLAR INDUSTRIES (I) LTD,10650.65,INR,2.1698986517274186,171161,1.2691058031814955,963130860687,INR,85.87827960422608,124.0203,INR,39.08298755186723,0.0798609479964297,Process industries,Strong buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE343H01029
SONACOMS,SONA BLW PRECISION FRGS L,509.35,INR,0.16715830875123358,1818450,1.5514839795596072,316703154360,INR,51.92839010266396,9.8087,INR,17.704870819483283,0.614448370632116,Producer manufacturing,Buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE073K01018
SONATSOFTW,SONATA SOFTWARE LTD,375.1,INR,2.865761689291114,1028764,1.0507179101584339,105187345950,INR,24.384060326334268,15.383,INR,36.844820837632994,2.10610503865636,Technology services,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty SmallCap 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Digital",INE269A01021
SOUTHBANK,THE SOUTH INDIAN BANK LTD,24.05,INR,0.5434782608695611,15744120,1.4759578064903034,62921973077,INR,4.793510324483776,5.0172,INR,2.439920779141219,1.24740124740125,Finance,Buy,"Nifty MicroCap 250, Nifty Total Market",INE683A01023
SPANDANA,SPANDANA SPHOORTY FIN LTD,267.35,INR,3.603952722340636,552435,0.9863181135022395,19084819653,INR,,-66.3278,INR,-199.65114182692307,0,Finance,Buy,"Nifty MicroCap 250, Nifty Total Market",INE572J01011
SPARC,SUN PHARMA ADV.RES.CO.LTD,147.77,INR,2.270053290885183,5900970,0.9353521889944104,47948067352,INR,,-11.9724,INR,-6.688766508046841,0,Health technology,,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE232I01014
SPLPETRO,SUPREME PETROCHEM LTD,633.5,INR,2.037529193847141,79700,1.7030860688841687,119237016280,INR,28.695021968564568,22.077,INR,10.76492368825071,1.49818640592966,Process industries,Buy,"Nifty MicroCap 250, Nifty Total Market",INE663A01033
SRF,SRF LTD,3024.35,INR,1.0440680231198425,701613,0.932464555440875,896358937947,INR,78.16453487921306,38.6921,INR,-22.292068758447684,0.238103111875393,Process industries,Neutral,"Nifty 500, Nifty 200, Nifty MidCap Select, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Commodities, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE647A01010
SSWL,STEEL STRIPS WHEELS LTD.,187.72,INR,0.2188884736533002,151965,0.6170839236572593,29510559347,INR,4.537510847048757,41.3707,INR,214.38613289561675,0.531773464504121,Producer manufacturing,Buy,"Nifty MicroCap 250, Nifty Total Market",INE802C01033
STAR,STRIDES PHARMA SCI LTD,702.2,INR,5.451268959303209,828670,1.9276191982656123,64647535526,INR,23.992319177796684,29.2677,INR,,0.356404590491125,Health technology,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE939A01011
STARCEMENT,STAR CEMENT LTD,214.94,INR,1.7852914713264243,221294,0.5554196041580547,86737120582,INR,65.07220489842875,3.3031,INR,-56.020238333000464,0,Producer manufacturing,Buy,"Nifty MicroCap 250, Nifty Total Market",INE460H01021
STARHEALTH,STAR HEALTH & AL INS CO L,364.45,INR,1.5463917525773228,2156086,1.9762373355370493,214262186041,INR,27.526435045317218,13.24,INR,-2.7614571092831923,0,Finance,Buy,"Nifty 500, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE575P01011
STLTECH,STERLITE TECHNOLOGIES LTD,86.71,INR,0.28915105250983114,2441703,0.6033916663946296,42314416755,INR,,-4.7603,INR,-193.88966687047596,0,Technology services,Buy,"Nifty MicroCap 250, Nifty Total Market",INE089C01029
STYLAMIND,STYLAM INDUSTRIES LTD,1632.5,INR,0.24254705105769214,45338,1.4650303100805253,27854138236,INR,21.30781007921415,76.6151,INR,10.362207673415302,0.152114390021296,Non-energy minerals,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE239C01020
SUBROS,SUBROS LTD,587.25,INR,1.9265816193699596,42480,1.05909807128468,38322745612,INR,28.428069360132447,20.6574,INR,57.68646519545353,0.30640905608988,Producer manufacturing,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE287B01021
SUDARSCHEM,SUDARSHAN CHEMICAL INDS L,1000.4,INR,1.656335738237979,721370,2.1277078966788796,78482522872,INR,58.92643619935089,16.9771,INR,-64.59836891130773,0.460529609050408,Process industries,Buy,"Nifty MicroCap 250, Nifty Total Market",INE659A01023
SULA,SULA VINEYARDS LTD,285.9,INR,2.546628407460533,546970,0.7947570474623846,24124271173,INR,34.12183128848999,8.3788,INR,-24.876045654649296,2.9741077676697,Process industries,Buy,"Nifty MicroCap 250, Nifty Total Market",INE142Q01026
SUMICHEM,SUMITOMO CHEM INDIA LTD,535.05,INR,2.030892448512582,359984,1.4559367448256337,266294242386,INR,51.79574056147144,10.33,INR,55.32199618085315,0.168697282099344,Process industries,Strong buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE258G01013
SUNDARMFIN,SUNDARAM FINANCE LTD,4921.65,INR,1.466859086692086,279633,3.316920704584544,547569835331.00006,INR,34.019767706294935,144.6703,INR,-0.44228665019646607,0.608710649392811,Finance,Neutral,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE660A01013
SUNDRMFAST,SUNDRAM FASTENERS LTD,936.6,INR,-0.05868857706876749,102899,0.3937980603821907,196596099893,INR,35.89908699951705,26.0898,INR,6.5559576223422065,0.766353142368534,Producer manufacturing,Strong buy,"Nifty 500, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE387A01021
SUNFLAG,SUNFLAG IRON AND STEEL CO,242.16,INR,2.7843803056027174,95130,1.3747685957937543,43883436539,INR,26.977707964306006,8.9763,INR,15.320280582748785,0,Non-energy minerals,,"Nifty MicroCap 250, Nifty Total Market",INE947A01014
SUNPHARMA,SUN PHARMACEUTICAL IND L,1784.5,INR,1.9568633052421083,2483162,1.1543722191462666,4280069170002.0005,INR,37.44717105456438,47.6538,INR,28.37873150914473,0.868882784909468,Health technology,Buy,"Nifty 50, Nifty 500, Nifty Pharma, Nifty Healthcare, Nifty 200, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 200 Momentum 30, Nifty India Manufacturing, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE044A01036
SUNTECK,SUNTECK REALTY LTD,400.05,INR,1.342621912602916,645956,1.8397261526341917,58683524222,INR,29.112330441869943,13.7416,INR,,0.374438342486271,Finance,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE805D01034
SUNTV,SUN TV NETWORK LTD,635,INR,2.1064479819906774,598861,2.020379190729604,249987553044,INR,14.32797294156669,44.3189,INR,-7.617955746401664,2.44344604713486,Consumer services,Neutral,"Nifty 500, Nifty Media, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE424H01027
SUPRAJIT,SUPRAJIT ENGINEERING LTD,406.35,INR,3.8992585016619783,109296,1.6063421237119766,55701081103,INR,42.86618492536527,9.4795,INR,-11.958651818967034,0.652548633341541,Producer manufacturing,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE399C01030
SUPREMEIND,SUPREME INDUSTRIES LTD,3427.85,INR,-1.886225402504475,368671,1.968212496116118,435219484424,INR,42.61560361278773,80.4365,INR,-4.893289979308315,0.933979335707197,Producer manufacturing,Buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE195A01028
SUPRIYA,SUPRIYA LIFESCIENCE LTD,726.25,INR,12.448711001006421,960796,3.906233737510408,58510992485,INR,33.49459935616577,21.6826,INR,44.926509414414724,0.110041265474553,Health technology,Buy,"Nifty MicroCap 250, Nifty Total Market",INE07RO01027
SURYAROSNI,SURYA ROSHNI LTD,249.22,INR,0.6339592166363792,348878,0.6577691603138637,54289273288,INR,16.92357838410452,14.7262,INR,-16.101979774960824,1.00220485067148,Non-energy minerals,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE335A01020
SUVENPHAR,SUVEN PHARMACEUTICALS LTD,1211.25,INR,1.2285320295850608,354048,1.444549076185145,307985406606,INR,110.88174444790275,10.9238,INR,-25.020763121949884,0,Producer manufacturing,Strong buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE03QK01018
SUZLON,SUZLON ENERGY LTD,56.5,INR,-3.2368556259633507,104724888,1.681682432795563,770997388651,INR,67.39830609566981,0.8383,INR,56.77950252478027,0,Producer manufacturing,Strong buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty Energy, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Alpha 50, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE040H01021
SWANENERGY,SWAN ENERGY LTD,443.65,INR,5.530447193149382,3721593,1.7146993960345198,139065142305,INR,17.391423654531412,25.5097,INR,138.19692796115598,0.0225402907697509,Utilities,,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE665A01038
SWSOLAR,STRLNG & WIL REN ENE LTD,255.75,INR,8.460559796437654,6123681,1.4675473367984497,59716169392,INR,217.88209234963367,1.1738,INR,,0,Industrial services,Strong buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE00M201021
SYMPHONY,SYMPHONY LTD,1157.15,INR,0.355578682624356,108605,1.1293198916485128,79384140686,INR,43.796601188448584,26.421,INR,57.75144042750097,1.12456747404844,Producer manufacturing,Buy,"Nifty MicroCap 250, Nifty Total Market",INE225D01027
SYNGENE,SYNGENE INTERNATIONAL LTD,716,INR,1.639576974944986,619087,0.9538863093408401,287954802210,INR,57.399390732724065,12.474,INR,0.34429499967822674,0.17473963793947,Commercial services,Buy,"Nifty 500, Nifty Healthcare, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty LargeMidCap 250",INE398R01022
SYRMA,SYRMA SGS TECHNOLOGY LTD,468.9,INR,0.09606147934677953,531229,0.6405449061132044,83565017115,INR,60.0291888570258,7.8112,INR,21.030694618757657,0.319795330988168,Electronic technology,Buy,"Nifty 500, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25",INE0DYJ01015
TANLA,TANLA PLATFORMS LTD,502.3,INR,-0.40646376524239347,1415803,0.4909190058519377,67638491836.99999,INR,13.001568574667777,38.6338,INR,-3.3683920911444294,2.38829734301921,Technology services,Buy,"Nifty 500, Nifty SmallCap 100, Nifty SmallCap 250, Nifty MidSmallCap 400, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Digital",INE483C01032
TARC,TARC LTD,121.41,INR,4.99870275879962,733653,1.0354912413028408,35839450078,INR,,-6.0471,INR,-651.2858740216177,0,Finance,Strong buy,"Nifty MicroCap 250, Nifty Total Market",INE0EK901012
TATACHEM,TATA CHEMICALS LTD,847.25,INR,1.1702191175592518,933659,1.5800537922194513,215816781504,INR,,-21.9425,INR,-130.59655082018418,1.77064274331582,Process industries,Sell,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Manufacturing, Nifty LargeMidCap 250",INE092A01019
TATACOMM,TATA COMMUNICATIONS LTD,1610,INR,0.29902815848492115,473951,0.5194838646317457,458693236084,INR,41.080021841303534,39.1918,INR,14.77377222010719,1.0376215477337,Communications,Buy,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidCap 50, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Digital, Nifty LargeMidCap 250",INE151A01013
TATACONSUM,TATA CONSUMER PRODUCT LTD,961.2,INR,-0.48144121758036723,3155551,1.7834852780205424,949667001465,INR,81.0462145549288,11.8599,INR,-7.219132108240046,0.797586871581141,Consumer non-durables,Buy,"Nifty 50, Nifty 500, Nifty FMCG, Nifty 200, Nifty India Consumption, Nifty 100, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty 50 Equal Weight, Nifty LargeMidCap 250",INE192A01025
TATAELXSI,TATA ELXSI LTD,5462.95,INR,1.5918621625893692,252810,1.900741319940454,340416994234,INR,42.04533210190102,129.93,INR,1.554622833962533,1.28074942137571,Technology services,Sell,"Nifty 500, Nifty 200, Nifty MidCap 100, Nifty MidSmallCap 400, Nifty MidCap 150, Nifty Total Market, Nifty 500 MultiCap 50:25:25, Nifty India Digital, Nifty LargeMidCap 250",INE670A01012
